backend,platform,configuration,width,height,render_ms,frame_ms,render_fps,frame_fps
CUDA,Win64,Release,1920,1080,1.9588,2.6263,510.517,380.764
CUDA,Win64,Release,1920,1080,1.1474,1.8325,871.536,545.703
CUDA,Win64,Release,1920,1080,1.151,1.8206,868.81,549.269
CUDA,Win64,Release,1920,1080,1.166,1.8511,857.633,540.219
CUDA,Win64,Release,1920,1080,1.3765,2.1328,726.48,468.867
CUDA,Win64,Release,1920,1080,1.1508,1.8664,868.961,535.791
CUDA,Win64,Release,1920,1080,1.2598,2.0453,793.777,488.926
CUDA,Win64,Release,1920,1080,1.4845,2.2411,673.628,446.209
CUDA,Win64,Release,1920,1080,1.6609,2.3687,602.083,422.173
CUDA,Win64,Release,1920,1080,1.1653,1.8659,858.148,535.934
CUDA,Win64,Release,1920,1080,1.1726,1.9171,852.806,521.621
CUDA,Win64,Release,1920,1080,1.2678,1.9975,788.768,500.626
CUDA,Win64,Release,1920,1080,1.2916,2.0145,774.233,496.401
CUDA,Win64,Release,1920,1080,1.1178,1.8467,894.614,541.506
CUDA,Win64,Release,1920,1080,1.2855,2.0278,777.907,493.145
CUDA,Win64,Release,1920,1080,1.1455,1.88,872.981,531.915
CUDA,Win64,Release,1920,1080,1.4158,2.1271,706.314,470.124
CUDA,Win64,Release,1920,1080,1.109,1.7953,901.713,557.01
CUDA,Win64,Release,1920,1080,1.1584,1.8622,863.26,536.999
CUDA,Win64,Release,1920,1080,1.0378,1.8102,963.577,552.425
CUDA,Win64,Release,1920,1080,1.1128,1.8054,898.634,553.894
CUDA,Win64,Release,1920,1080,1.155,1.86,865.801,537.634
CUDA,Win64,Release,1920,1080,1.2228,2.1596,817.795,463.049
CUDA,Win64,Release,1920,1080,1.5101,2.281,662.208,438.404
CUDA,Win64,Release,1920,1080,1.1172,1.8261,895.095,547.615
CUDA,Win64,Release,1920,1080,1.1528,1.8603,867.453,537.548
CUDA,Win64,Release,1920,1080,1.4498,2.5445,689.75,393.005
CUDA,Win64,Release,1920,1080,1.0827,1.8364,923.617,544.544
CUDA,Win64,Release,1920,1080,1.1528,1.8668,867.453,535.676
CUDA,Win64,Release,1920,1080,1.2025,1.8877,831.601,529.745
CUDA,Win64,Release,1920,1080,1.3501,2.0895,740.686,478.583
CUDA,Win64,Release,1920,1080,1.8306,2.4998,546.269,400.032
CUDA,Win64,Release,1920,1080,1.239,1.932,807.102,517.598
CUDA,Win64,Release,1920,1080,1.362,2.0759,734.214,481.719
CUDA,Win64,Release,1920,1080,1.1272,1.8598,887.154,537.692
CUDA,Win64,Release,1920,1080,1.2052,1.8708,829.738,534.531
CUDA,Win64,Release,1920,1080,1.1482,1.8395,870.928,543.626
CUDA,Win64,Release,1920,1080,1.4341,2.2288,697.301,448.672
CUDA,Win64,Release,1920,1080,1.2636,2.077,791.39,481.464
CUDA,Win64,Release,1920,1080,1.8529,2.5237,539.695,396.244
CUDA,Win64,Release,1920,1080,1.6618,2.4812,601.757,403.031
CUDA,Win64,Release,1920,1080,1.2342,2.0453,810.241,488.926
CUDA,Win64,Release,1920,1080,1.3151,2.1337,760.398,468.669
CUDA,Win64,Release,1920,1080,1.2281,1.9639,814.266,509.191
CUDA,Win64,Release,1920,1080,1.2177,2.0821,821.22,480.284
CUDA,Win64,Release,1920,1080,1.3822,2.1204,723.484,471.609
CUDA,Win64,Release,1920,1080,1.8346,2.6342,545.078,379.622
CUDA,Win64,Release,1920,1080,1.1524,1.9407,867.754,515.278
CUDA,Win64,Release,1920,1080,1.1406,1.817,876.732,550.358
CUDA,Win64,Release,1920,1080,1.1583,1.8474,863.334,541.301
CUDA,Win64,Release,1920,1080,1.1528,1.8508,867.453,540.307
CUDA,Win64,Release,1920,1080,1.1447,1.8181,873.591,550.025
CUDA,Win64,Release,1920,1080,1.2135,1.9658,824.063,508.699
CUDA,Win64,Release,1920,1080,1.2075,1.9966,828.157,500.851
CUDA,Win64,Release,1920,1080,2.0483,2.7875,488.21,358.744
CUDA,Win64,Release,1920,1080,0.963,1.7162,1038.42,582.683
CUDA,Win64,Release,1920,1080,1.2491,2.0093,800.576,497.686
CUDA,Win64,Release,1920,1080,1.1222,1.8852,891.107,530.448
CUDA,Win64,Release,1920,1080,0.9175,1.6048,1089.92,623.131
CUDA,Win64,Release,1920,1080,1.4531,2.3886,688.184,418.655
CUDA,Win64,Release,1920,1080,1.168,1.9734,856.164,506.74
CUDA,Win64,Release,1920,1080,1.3688,2.0555,730.567,486.5
CUDA,Win64,Release,1920,1080,1.1699,1.8545,854.774,539.229
CUDA,Win64,Release,1920,1080,1.1672,1.8479,856.751,541.155
CUDA,Win64,Release,1920,1080,1.1304,1.8101,884.643,552.456
CUDA,Win64,Release,1920,1080,1.1724,1.8582,852.951,538.155
CUDA,Win64,Release,1920,1080,1.1795,1.8652,847.817,536.136
CUDA,Win64,Release,1920,1080,1.3668,2.3044,731.636,433.952
CUDA,Win64,Release,1920,1080,1.4029,2.1657,712.809,461.744
CUDA,Win64,Release,1920,1080,1.3365,2.0315,748.223,492.247
CUDA,Win64,Release,1920,1080,1.1649,1.8627,858.443,536.855
CUDA,Win64,Release,1920,1080,1.1586,1.8323,863.111,545.762
CUDA,Win64,Release,1920,1080,1.1397,1.8332,877.424,545.494
CUDA,Win64,Release,1920,1080,1.1174,1.7951,894.935,557.072
CUDA,Win64,Release,1920,1080,1.1512,1.844,868.659,542.299
CUDA,Win64,Release,1920,1080,1.4369,2.9458,695.943,339.466
CUDA,Win64,Release,1920,1080,1.1375,2.0645,879.121,484.379
CUDA,Win64,Release,1920,1080,1.2137,1.9079,823.927,524.136
CUDA,Win64,Release,1920,1080,1.2517,1.9554,798.914,511.404
CUDA,Win64,Release,1920,1080,1.1761,1.8481,850.268,541.096
CUDA,Win64,Release,1920,1080,1.2317,1.9242,811.886,519.696
CUDA,Win64,Release,1920,1080,1.1703,1.8442,854.482,542.241
CUDA,Win64,Release,1920,1080,1.2518,2.0953,798.85,477.259
CUDA,Win64,Release,1920,1080,1.2947,2.3275,772.38,429.646
CUDA,Win64,Release,1920,1080,1.3066,2.0846,765.345,479.708
CUDA,Win64,Release,1920,1080,1.1692,1.8523,855.286,539.869
CUDA,Win64,Release,1920,1080,1.1774,1.8604,849.329,537.519
CUDA,Win64,Release,1920,1080,1.183,1.8694,845.309,534.931
CUDA,Win64,Release,1920,1080,1.203,1.8843,831.255,530.701
CUDA,Win64,Release,1920,1080,1.1793,1.8679,847.961,535.361
CUDA,Win64,Release,1920,1080,1.2837,2.0045,778.998,498.878
CUDA,Win64,Release,1920,1080,1.2434,1.9766,804.246,505.919
CUDA,Win64,Release,1920,1080,1.7919,2.455,558.067,407.332
CUDA,Win64,Release,1920,1080,1.1706,1.8544,854.263,539.258
CUDA,Win64,Release,1920,1080,1.14,1.8292,877.193,546.687
CUDA,Win64,Release,1920,1080,1.1245,1.8102,889.284,552.425
CUDA,Win64,Release,1920,1080,1.1242,1.8197,889.521,549.541
CUDA,Win64,Release,1920,1080,1.2362,1.9949,808.931,501.278
CUDA,Win64,Release,1920,1080,1.1407,1.8725,876.655,534.045
CUDA,Win64,Release,1920,1080,1.0664,1.7903,937.734,558.566
CUDA,Win64,Release,1920,1080,1.9778,2.718,505.612,367.918
CUDA,Win64,Release,1920,1080,1.1761,1.8906,850.268,528.933
CUDA,Win64,Release,1920,1080,1.2383,1.9135,807.559,522.603
CUDA,Win64,Release,1920,1080,1.1734,1.859,852.224,537.924
CUDA,Win64,Release,1920,1080,1.1389,1.9922,878.04,501.958
CUDA,Win64,Release,1920,1080,1.177,1.9482,849.618,513.294
CUDA,Win64,Release,1920,1080,1.1721,2.0588,853.17,485.72
CUDA,Win64,Release,1920,1080,1.2156,1.9607,822.639,510.022
CUDA,Win64,Release,1920,1080,1.8808,2.505,531.689,399.202
CUDA,Win64,Release,1920,1080,1.2514,1.9322,799.105,517.545
CUDA,Win64,Release,1920,1080,1.1758,1.8532,850.485,539.607
CUDA,Win64,Release,1920,1080,1.4171,2.3516,705.667,425.242
CUDA,Win64,Release,1920,1080,1.1343,1.9954,881.601,501.153
CUDA,Win64,Release,1920,1080,1.1068,1.931,903.506,517.866
CUDA,Win64,Release,1920,1080,1.4855,2.5224,673.174,396.448
CUDA,Win64,Release,1920,1080,1.7825,2.6265,561.01,380.735
CUDA,Win64,Release,1920,1080,1.1322,1.8912,883.236,528.765
CUDA,Win64,Release,1920,1080,1.1473,1.9115,871.612,523.149
CUDA,Win64,Release,1920,1080,1.1467,1.9021,872.068,525.735
CUDA,Win64,Release,1920,1080,1.2253,1.9859,816.127,503.55
CUDA,Win64,Release,1920,1080,0.9008,1.7237,1110.12,580.147
CUDA,Win64,Release,1920,1080,0.9536,1.7248,1048.66,579.777
CUDA,Win64,Release,1920,1080,1.7253,2.4001,579.609,416.649
CUDA,Win64,Release,1920,1080,0.9161,1.6186,1091.58,617.818
CUDA,Win64,Release,1920,1080,1.1393,1.9928,877.732,501.806
CUDA,Win64,Release,1920,1080,0.943,1.6581,1060.45,603.1
CUDA,Win64,Release,1920,1080,1.0643,1.7702,939.585,564.908
CUDA,Win64,Release,1920,1080,0.963,1.7299,1038.42,578.068
CUDA,Win64,Release,1920,1080,1.1768,1.9794,849.762,505.204
CUDA,Win64,Release,1920,1080,1.2733,2.0496,785.361,487.9
CUDA,Win64,Release,1920,1080,1.1431,1.8352,874.814,544.9
CUDA,Win64,Release,1920,1080,1.3672,2.2264,731.422,449.156
CUDA,Win64,Release,1920,1080,1.074,1.8636,931.099,536.596
CUDA,Win64,Release,1920,1080,1.1277,1.8261,886.761,547.615
CUDA,Win64,Release,1920,1080,1.1687,2.0236,855.652,494.169
CUDA,Win64,Release,1920,1080,1.194,1.9755,837.521,506.201
CUDA,Win64,Release,1920,1080,1.9597,2.6649,510.282,375.249
CUDA,Win64,Release,1920,1080,1.147,1.9145,871.84,522.33
CUDA,Win64,Release,1920,1080,1.3635,2.1867,733.407,457.31
CUDA,Win64,Release,1920,1080,1.1626,1.8885,860.141,529.521
CUDA,Win64,Release,1920,1080,1.2011,1.9851,832.57,503.753
CUDA,Win64,Release,1920,1080,1.0561,1.7612,946.88,567.795
CUDA,Win64,Release,1920,1080,1.3076,2.1181,764.76,472.121
CUDA,Win64,Release,1920,1080,1.2409,1.9897,805.867,502.588
CUDA,Win64,Release,1920,1080,1.4726,2.1656,679.071,461.766
CUDA,Win64,Release,1920,1080,1.1974,2.0786,835.143,481.093
CUDA,Win64,Release,1920,1080,1.3208,2.1157,757.117,472.657
CUDA,Win64,Release,1920,1080,1.454,2.4043,687.758,415.921
CUDA,Win64,Release,1920,1080,1.0853,1.8652,921.404,536.136
CUDA,Win64,Release,1920,1080,1.1115,1.9494,899.685,512.978
CUDA,Win64,Release,1920,1080,1.2593,1.9894,794.092,502.664
CUDA,Win64,Release,1920,1080,1.8454,2.5324,541.888,394.882
CUDA,Win64,Release,1920,1080,1.4438,2.1905,692.617,456.517
CUDA,Win64,Release,1920,1080,1.1982,1.9045,834.585,525.072
CUDA,Win64,Release,1920,1080,1.1461,1.8214,872.524,549.028
CUDA,Win64,Release,1920,1080,1.1831,1.8667,845.237,535.705
CUDA,Win64,Release,1920,1080,1.2472,1.9341,801.796,517.036
CUDA,Win64,Release,1920,1080,1.3057,2.0601,765.873,485.413
CUDA,Win64,Release,1920,1080,1.2767,2.0453,783.269,488.926
CUDA,Win64,Release,1920,1080,1.9224,2.5633,520.183,390.122
CUDA,Win64,Release,1920,1080,1.1802,1.8782,847.314,532.425
CUDA,Win64,Release,1920,1080,1.1675,1.842,856.531,542.888
CUDA,Win64,Release,1920,1080,1.1607,1.827,861.549,547.345
CUDA,Win64,Release,1920,1080,1.1773,1.8577,849.401,538.3
CUDA,Win64,Release,1920,1080,1.1443,1.836,873.897,544.662
CUDA,Win64,Release,1920,1080,1.2698,2.0041,787.526,498.977
CUDA,Win64,Release,1920,1080,1.5223,2.2262,656.901,449.196
CUDA,Win64,Release,1920,1080,1.5963,2.3058,626.449,433.689
CUDA,Win64,Release,1920,1080,1.1805,1.8591,847.099,537.895
CUDA,Win64,Release,1920,1080,1.1794,1.8606,847.889,537.461
CUDA,Win64,Release,1920,1080,1.1785,1.8734,848.536,533.789
CUDA,Win64,Release,1920,1080,1.2348,1.9135,809.848,522.603
CUDA,Win64,Release,1920,1080,1.2312,1.9038,812.216,525.265
CUDA,Win64,Release,1920,1080,1.2866,2.0844,777.242,479.754
CUDA,Win64,Release,1920,1080,1.3032,2.1138,767.342,473.082
CUDA,Win64,Release,1920,1080,1.4463,2.2269,691.419,449.055
CUDA,Win64,Release,1920,1080,1.1369,1.8368,879.585,544.425
CUDA,Win64,Release,1920,1080,1.1263,1.7937,887.863,557.507
CUDA,Win64,Release,1920,1080,1.1568,1.8253,864.454,547.855
CUDA,Win64,Release,1920,1080,1.1432,1.8284,874.738,546.926
CUDA,Win64,Release,1920,1080,1.1334,1.8152,882.301,550.904
CUDA,Win64,Release,1920,1080,1.2356,2.1796,809.323,458.8
CUDA,Win64,Release,1920,1080,1.3552,2.1083,737.898,474.316
CUDA,Win64,Release,1920,1080,1.5321,2.2292,652.699,448.591
CUDA,Win64,Release,1920,1080,1.1722,1.9032,853.097,525.431
CUDA,Win64,Release,1920,1080,1.1778,1.8546,849.041,539.2
CUDA,Win64,Release,1920,1080,1.1787,1.867,848.392,535.619
CUDA,Win64,Release,1920,1080,1.202,1.8827,831.947,531.152
CUDA,Win64,Release,1920,1080,1.2533,1.9481,797.894,513.321
CUDA,Win64,Release,1920,1080,1.3411,2.1958,745.657,455.415
CUDA,Win64,Release,1920,1080,1.1961,1.9214,836.05,520.454
CUDA,Win64,Release,1920,1080,1.4872,2.2024,672.404,454.05
CUDA,Win64,Release,1920,1080,1.1803,1.8671,847.242,535.59
CUDA,Win64,Release,1920,1080,1.1797,1.8542,847.673,539.316
CUDA,Win64,Release,1920,1080,1.1645,1.8512,858.738,540.19
CUDA,Win64,Release,1920,1080,1.2301,2.0008,812.942,499.8
CUDA,Win64,Release,1920,1080,1.2599,1.9873,793.714,503.195
CUDA,Win64,Release,1920,1080,1.493,2.2748,669.792,439.599
CUDA,Win64,Release,1920,1080,1.1513,1.8678,868.583,535.389
CUDA,Win64,Release,1920,1080,1.1789,1.8841,848.248,530.757
CUDA,Win64,Release,1920,1080,1.1699,1.872,854.774,534.188
CUDA,Win64,Release,1920,1080,1.1315,1.8549,883.783,539.113
CUDA,Win64,Release,1920,1080,1.1283,1.8512,886.289,540.19
CUDA,Win64,Release,1920,1080,1.0908,1.8288,916.758,546.807
CUDA,Win64,Release,1920,1080,1.1109,1.9203,900.171,520.752
CUDA,Win64,Release,1920,1080,1.2621,2.1422,792.33,466.81
CUDA,Win64,Release,1920,1080,1.1855,1.9314,843.526,517.759
CUDA,Win64,Release,1920,1080,1.3983,2.0857,715.154,479.455
CUDA,Win64,Release,1920,1080,1.1838,1.8652,844.737,536.136
CUDA,Win64,Release,1920,1080,1.1882,1.8758,841.609,533.106
CUDA,Win64,Release,1920,1080,1.1851,1.8563,843.811,538.706
CUDA,Win64,Release,1920,1080,1.1619,1.8583,860.659,538.126
CUDA,Win64,Release,1920,1080,1.183,1.8692,845.309,534.988
CUDA,Win64,Release,1920,1080,1.3732,2.1987,728.226,454.814
CUDA,Win64,Release,1920,1080,1.2956,2.0238,771.843,494.12
CUDA,Win64,Release,1920,1080,1.4337,2.1208,697.496,471.52
CUDA,Win64,Release,1920,1080,1.1504,1.8629,869.263,536.797
CUDA,Win64,Release,1920,1080,1.1465,1.8398,872.22,543.537
CUDA,Win64,Release,1920,1080,1.1194,1.7986,893.336,555.988
CUDA,Win64,Release,1920,1080,1.2639,2.0481,791.202,488.257
CUDA,Win64,Release,1920,1080,1.1026,2.0144,906.947,496.426
CUDA,Win64,Release,1920,1080,0.992,1.7802,1008.06,561.735
CUDA,Win64,Release,1920,1080,0.9217,1.6286,1084.95,614.024
CUDA,Win64,Release,1920,1080,1.1488,1.8611,870.474,537.317
CUDA,Win64,Release,1920,1080,0.9189,1.5953,1088.26,626.841
CUDA,Win64,Release,1920,1080,1.2695,2.0244,787.712,493.974
CUDA,Win64,Release,1920,1080,1.329,2.082,752.445,480.307
CUDA,Win64,Release,1920,1080,1.2769,2.1261,783.147,470.345
CUDA,Win64,Release,1920,1080,1.1659,1.8568,857.706,538.561
CUDA,Win64,Release,1920,1080,1.6726,2.3951,597.872,417.519
CUDA,Win64,Release,1920,1080,1.1897,1.8902,840.548,529.045
CUDA,Win64,Release,1920,1080,1.1552,1.8599,865.651,537.663
CUDA,Win64,Release,1920,1080,1.196,2.0211,836.12,494.78
CUDA,Win64,Release,1920,1080,1.2631,1.987,791.703,503.271
CUDA,Win64,Release,1920,1080,1.1835,1.8502,844.951,540.482
CUDA,Win64,Release,1920,1080,1.2976,2.089,770.654,478.698
CUDA,Win64,Release,1920,1080,1.1458,1.8736,872.753,533.732
CUDA,Win64,Release,1920,1080,1.4265,2.1133,701.016,473.194
CUDA,Win64,Release,1920,1080,1.1935,1.8591,837.872,537.895
CUDA,Win64,Release,1920,1080,1.1766,1.8535,849.906,539.52
CUDA,Win64,Release,1920,1080,1.2874,2.0249,776.759,493.852
CUDA,Win64,Release,1920,1080,1.2284,2.003,814.067,499.251
CUDA,Win64,Release,1920,1080,1.2088,1.8942,827.267,527.927
CUDA,Win64,Release,1920,1080,1.5036,2.2652,665.07,441.462
CUDA,Win64,Release,1920,1080,1.0899,1.7673,917.515,565.835
CUDA,Win64,Release,1920,1080,1.2528,1.9269,798.212,518.968
CUDA,Win64,Release,1920,1080,1.1597,1.8234,862.292,548.426
CUDA,Win64,Release,1920,1080,1.353,2.1427,739.098,466.701
CUDA,Win64,Release,1920,1080,1.4752,2.2177,677.874,450.918
CUDA,Win64,Release,1920,1080,1.1165,1.8152,895.656,550.904
CUDA,Win64,Release,1920,1080,1.1158,1.8066,896.218,553.526
CUDA,Win64,Release,1920,1080,1.1969,1.934,835.492,517.063
CUDA,Win64,Release,1920,1080,1.9791,2.9831,505.28,335.222
CUDA,Win64,Release,1920,1080,1.1198,1.812,893.017,551.876
CUDA,Win64,Release,1920,1080,1.3925,2.1893,718.133,456.767
CUDA,Win64,Release,1920,1080,0.9305,1.6871,1074.69,592.733
CUDA,Win64,Release,1920,1080,0.9161,1.6403,1091.58,609.645
CUDA,Win64,Release,1920,1080,1.3553,2.1404,737.844,467.202
CUDA,Win64,Release,1920,1080,1.3755,2.0971,727.008,476.849
CUDA,Win64,Release,1920,1080,1.2009,1.8886,832.709,529.493
CUDA,Win64,Release,1920,1080,1.3891,2.3016,719.891,434.48
CUDA,Win64,Release,1920,1080,1.0354,1.7026,965.81,587.337
CUDA,Win64,Release,1920,1080,1.3635,2.1724,733.407,460.32
CUDA,Win64,Release,1920,1080,1.1422,1.8315,875.503,546.001
CUDA,Win64,Release,1920,1080,1.1416,2.0686,875.964,483.419
CUDA,Win64,Release,1920,1080,1.1707,2.1067,854.19,474.676
CUDA,Win64,Release,1920,1080,1.7792,2.6115,562.05,382.922
CUDA,Win64,Release,1920,1080,1.2952,2.0246,772.082,493.925
CUDA,Win64,Release,1920,1080,1.1867,1.8965,842.673,527.287
CUDA,Win64,Release,1920,1080,1.1785,1.9011,848.536,526.011
CUDA,Win64,Release,1920,1080,1.1487,1.8244,870.549,548.125
CUDA,Win64,Release,1920,1080,1.1811,1.8701,846.668,534.731
CUDA,Win64,Release,1920,1080,1.2373,2.1162,808.211,472.545
CUDA,Win64,Release,1920,1080,1.1888,1.9035,841.184,525.348
CUDA,Win64,Release,1920,1080,1.9935,2.6272,501.63,380.633
CUDA,Win64,Release,1920,1080,1.1753,1.8629,850.847,536.797
CUDA,Win64,Release,1920,1080,1.1524,1.8116,867.754,551.998
CUDA,Win64,Release,1920,1080,1.1474,1.8366,871.536,544.484
CUDA,Win64,Release,1920,1080,1.1289,1.8215,885.818,548.998
CUDA,Win64,Release,1920,1080,1.138,1.8156,878.735,550.782
CUDA,Win64,Release,1920,1080,1.1535,2.0697,866.927,483.162
CUDA,Win64,Release,1920,1080,1.1962,1.9316,835.981,517.706
CUDA,Win64,Release,1920,1080,1.8874,2.5992,529.829,384.734
CUDA,Win64,Release,1920,1080,1.1837,1.8925,844.809,528.402
CUDA,Win64,Release,1920,1080,1.1769,1.8598,849.69,537.692
CUDA,Win64,Release,1920,1080,1.1857,1.8592,843.384,537.866
CUDA,Win64,Release,1920,1080,1.2437,1.9289,804.052,518.43
CUDA,Win64,Release,1920,1080,1.1664,1.8231,857.339,548.516
CUDA,Win64,Release,1920,1080,1.4237,2.1622,702.395,462.492
CUDA,Win64,Release,1920,1080,1.5878,2.2978,629.802,435.199
CUDA,Win64,Release,1920,1080,1.4704,2.1735,680.087,460.087
CUDA,Win64,Release,1920,1080,1.1557,1.8393,865.276,543.685
CUDA,Win64,Release,1920,1080,1.1479,1.8357,871.156,544.751
CUDA,Win64,Release,1920,1080,1.2582,1.9707,794.786,507.434
CUDA,Win64,Release,1920,1080,1.139,1.8796,877.963,532.028
CUDA,Win64,Release,1920,1080,1.0687,1.7335,935.716,576.868
CUDA,Win64,Release,1920,1080,1.2329,2.1356,811.096,468.253
CUDA,Win64,Release,1920,1080,1.2577,2.0261,795.102,493.559
CUDA,Win64,Release,1920,1080,1.4208,2.1303,703.829,469.417
CUDA,Win64,Release,1920,1080,1.1721,1.8599,853.17,537.663
CUDA,Win64,Release,1920,1080,1.1783,1.8621,848.68,537.028
CUDA,Win64,Release,1920,1080,1.1585,1.8117,863.185,551.968
CUDA,Win64,Release,1920,1080,1.1615,1.8221,860.956,548.817
CUDA,Win64,Release,1920,1080,1.1649,1.8443,858.443,542.211
CUDA,Win64,Release,1920,1080,1.3431,2.3548,744.546,424.665
CUDA,Win64,Release,1920,1080,1.1731,1.8629,852.442,536.797
CUDA,Win64,Release,1920,1080,1.5614,2.245,640.451,445.434
CUDA,Win64,Release,1920,1080,1.1525,1.8575,867.679,538.358
CUDA,Win64,Release,1920,1080,1.1355,1.8251,880.669,547.915
CUDA,Win64,Release,1920,1080,1.1973,1.8568,835.213,538.561
CUDA,Win64,Release,1920,1080,1.1325,1.7935,883.002,557.569
CUDA,Win64,Release,1920,1080,1.1686,1.9255,855.725,519.346
CUDA,Win64,Release,1920,1080,1.2799,2.1626,781.311,462.406
CUDA,Win64,Release,1920,1080,1.4717,2.2066,679.486,453.186
CUDA,Win64,Release,1920,1080,1.5338,2.2957,651.975,435.597
CUDA,Win64,Release,1920,1080,1.2268,1.9737,815.129,506.663
CUDA,Win64,Release,1920,1080,1.1517,1.8455,868.282,541.859
CUDA,Win64,Release,1920,1080,1.3367,2.0428,748.111,489.524
CUDA,Win64,Release,1920,1080,1.1157,1.9271,896.298,518.914
CUDA,Win64,Release,1920,1080,1.1285,1.8031,886.132,554.6
CUDA,Win64,Release,1920,1080,1.3272,2.1023,753.466,475.669
CUDA,Win64,Release,1920,1080,1.1774,1.8676,849.329,535.447
CUDA,Win64,Release,1920,1080,1.2397,1.9243,806.647,519.669
CUDA,Win64,Release,1920,1080,1.2,1.9178,833.333,521.431
CUDA,Win64,Release,1920,1080,1.2329,1.9063,811.096,524.576
CUDA,Win64,Release,1920,1080,1.1788,1.8545,848.32,539.229
CUDA,Win64,Release,1920,1080,1.2298,1.9591,813.14,510.439
CUDA,Win64,Release,1920,1080,1.1678,1.8743,856.311,533.533
CUDA,Win64,Release,1920,1080,1.5169,2.4036,659.239,416.043
CUDA,Win64,Release,1920,1080,1.16,1.8951,862.069,527.677
CUDA,Win64,Release,1920,1080,1.2863,1.981,777.424,504.796
CUDA,Win64,Release,1920,1080,1.1479,1.8251,871.156,547.915
CUDA,Win64,Release,1920,1080,1.2295,1.8993,813.339,526.51
CUDA,Win64,Release,1920,1080,1.1785,1.9618,848.536,509.736
CUDA,Win64,Release,1920,1080,1.13,1.8217,884.956,548.938
CUDA,Win64,Release,1920,1080,1.1179,1.7806,894.534,561.608
CUDA,Win64,Release,1920,1080,1.3507,2.185,740.357,457.666
CUDA,Win64,Release,1920,1080,1.1269,1.8015,887.39,555.093
CUDA,Win64,Release,1920,1080,1.6561,2.3474,603.828,426.003
CUDA,Win64,Release,1920,1080,1.1711,1.8439,853.898,542.329
CUDA,Win64,Release,1920,1080,1.1706,2.0597,854.263,485.508
CUDA,Win64,Release,1920,1080,1.1524,1.8502,867.754,540.482
CUDA,Win64,Release,1920,1080,1.1646,1.8401,858.664,543.449
CUDA,Win64,Release,1920,1080,1.3399,2.0757,746.324,481.765
CUDA,Win64,Release,1920,1080,1.2884,2.4404,776.156,409.769
CUDA,Win64,Release,1920,1080,1.2804,2.0394,781.006,490.34
CUDA,Win64,Release,1920,1080,1.1072,1.8181,903.179,550.025
CUDA,Win64,Release,1920,1080,1.1336,1.8825,882.145,531.208
CUDA,Win64,Release,1920,1080,1.053,1.756,949.668,569.476
CUDA,Win64,Release,1920,1080,1.1695,1.8868,855.066,529.998
CUDA,Win64,Release,1920,1080,1.3846,2.1207,722.23,471.542
CUDA,Win64,Release,1920,1080,1.2452,2.31,803.084,432.9
CUDA,Win64,Release,1920,1080,1.1301,1.9182,884.877,521.322
CUDA,Win64,Release,1920,1080,1.8552,2.5403,539.025,393.654
CUDA,Win64,Release,1920,1080,1.247,2.1579,801.925,463.414
CUDA,Win64,Release,1920,1080,1.2199,2.1115,819.739,473.597
CUDA,Win64,Release,1920,1080,0.9416,1.7175,1062.02,582.242
CUDA,Win64,Release,1920,1080,1.0891,1.7888,918.189,559.034
CUDA,Win64,Release,1920,1080,1.2374,2.0529,808.146,487.116
CUDA,Win64,Release,1920,1080,1.8964,2.6807,527.315,373.037
CUDA,Win64,Release,1920,1080,1.23,1.9274,813.008,518.834
CUDA,Win64,Release,1920,1080,1.271,1.9927,786.782,501.832
CUDA,Win64,Release,1920,1080,1.1589,1.8567,862.887,538.59
CUDA,Win64,Release,1920,1080,1.1842,1.886,844.452,530.223
CUDA,Win64,Release,1920,1080,1.1889,1.9044,841.114,525.1
CUDA,Win64,Release,1920,1080,1.1486,1.9441,870.625,514.377
CUDA,Win64,Release,1920,1080,1.1905,1.939,839.983,515.73
CUDA,Win64,Release,1920,1080,1.9101,2.5571,523.533,391.068
CUDA,Win64,Release,1920,1080,1.4049,2.1222,711.794,471.209
CUDA,Win64,Release,1920,1080,1.1216,1.8475,891.583,541.272
CUDA,Win64,Release,1920,1080,1.3375,2.0914,747.664,478.149
CUDA,Win64,Release,1920,1080,1.1308,1.8384,884.33,543.951
CUDA,Win64,Release,1920,1080,1.195,1.9075,836.82,524.246
CUDA,Win64,Release,1920,1080,1.2815,2.2438,780.336,445.673
CUDA,Win64,Release,1920,1080,1.7971,2.5563,556.452,391.19
CUDA,Win64,Release,1920,1080,1.1194,1.8299,893.336,546.478
CUDA,Win64,Release,1920,1080,1.2372,2.0274,808.277,493.243
CUDA,Win64,Release,1920,1080,1.0975,1.7977,911.162,556.266
CUDA,Win64,Release,1920,1080,1.1271,1.8198,887.233,549.511
CUDA,Win64,Release,1920,1080,1.1435,1.8125,874.508,551.724
CUDA,Win64,Release,1920,1080,1.1774,1.8551,849.329,539.055
CUDA,Win64,Release,1920,1080,1.2645,2.4065,790.826,415.541
CUDA,Win64,Release,1920,1080,1.086,1.7836,920.81,560.664
CUDA,Win64,Release,1920,1080,1.356,2.055,737.463,486.618
CUDA,Win64,Release,1920,1080,1.2297,1.9034,813.206,525.376
CUDA,Win64,Release,1920,1080,1.1649,1.8709,858.443,534.502
CUDA,Win64,Release,1920,1080,1.1563,1.8301,864.828,546.418
CUDA,Win64,Release,1920,1080,1.1719,1.8497,853.315,540.628
CUDA,Win64,Release,1920,1080,1.1775,1.829,849.257,546.747
